dataset	model	population_id	population_name	population	median_f1	mean_f1	median_precision	median_recall	median_support	n_runs
dataset_name-FR-FCM-Z2KP-healthy_seed-42	knn	5	CD8	CD8	0.5686103681680547	0.5685360856951536	0.6330676615228082	0.5434850217700997	184381	5
dataset_name-FR-FCM-Z2KP-healthy_seed-42	lda	1	CD14 monocytes	CD14 monocytes	0.9846877257026813	0.9784713425668758	0.9928214503351614	0.9766861897596681	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-42	lda	2	CD19	CD19	0.9866863634421336	0.9873844579561938	0.976387085082606	0.9975276264636393	162089	5
dataset_name-FR-FCM-Z2KP-healthy_seed-42	lda	3	CD3+	CD3+	0.28516719965257215	0.24522313885779598	0.3128745590904421	0.3411218815306327	71844	5
dataset_name-FR-FCM-Z2KP-healthy_seed-42	lda	4	CD4	CD4	0.9416578934388729	0.9188522357784447	0.9704786311003292	0.9144995903697244	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-42	lda	5	CD8	CD8	0.7316494944687908	0.7491503203750097	0.9363412621735788	0.6524709564798652	184381	5
dataset_name-FR-FCM-Z2KP-healthy_seed-42	random	1	CD14 monocytes	CD14 monocytes	0.1531456208275986	0.15453205384079632	0.1416458801671132	0.16628552441265002	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-42	random	2	CD19	CD19	0.14576836245863972	0.14450426394891008	0.12967869786911893	0.16641616614185378	162089	5
dataset_name-FR-FCM-Z2KP-healthy_seed-42	random	3	CD3+	CD3+	0.08763164128960006	0.08650427034751665	0.05954808433417563	0.16731380701968937	71844	5
dataset_name-FR-FCM-Z2KP-healthy_seed-42	random	4	CD4	CD4	0.25266880836459416	0.25218559222896514	0.515710271238902	0.16703962703962705	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-42	random	5	CD8	CD8	0.15736813933379998	0.15915283903025987	0.14847259113223948	0.166861010624739	184381	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	cyanno	1	CD14 monocytes	CD14 monocytes	0.994267791800463	0.9872115439793967	0.9911001277843765	0.994515146893517	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	cyanno	2	CD19	CD19	0.9906442266625111	0.9902247495811528	0.9856584174677252	0.9983781099160343	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	cyanno	3	CD3+	CD3+	0.575495807138068	0.48398351935015443	0.9253290529695024	0.4121847335894438	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	cyanno	4	CD4	CD4	0.9762051037976159	0.9781053546293657	0.9571577548892158	0.9960259256322842	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	cyanno	5	CD8	CD8	0.9519470704445713	0.9344146652615828	0.9145809554867113	0.9924965026071474	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	cygate	1	CD14 monocytes	CD14 monocytes	0.9881393957523184	0.9857306532154565	0.9824705250360485	0.9847860759304989	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	cygate	2	CD19	CD19	0.9900202536801729	0.9898742916459745	0.981492604339162	0.9976605472939494	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	cygate	3	CD3+	CD3+	0.5232581254348474	0.5092400644542574	0.5710282739171306	0.4971344457716485	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	cygate	4	CD4	CD4	0.9749360368155281	0.970344185068045	0.9918468061758672	0.9536063931888776	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	cygate	5	CD8	CD8	0.9025999869018292	0.8545036559782302	0.9372871558364854	0.8889368500436612	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	dgcytof	1	CD14 monocytes	CD14 monocytes	0.9792277458423485	0.9708367427308504	0.9779219764768897	0.9837420793592748	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	dgcytof	2	CD19	CD19	0.9724460923575171	0.969148342596227	0.9720569060933562	0.9817344740140833	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	dgcytof	3	CD3+	CD3+	0.09625180567170988	0.16810842261358366	0.4605193428722841	0.051600456496929514	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	dgcytof	4	CD4	CD4	0.9696988404276116	0.9676991119126548	0.9551346366280543	0.9871313327519227	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	dgcytof	5	CD8	CD8	0.8498647985951109	0.8443713650415557	0.7880615694829519	0.986130339693814	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	gatemeclass[E]	1	CD14 monocytes	CD14 monocytes	0.8712429108304124	0.6995717649959827	0.9190385666360638	0.788034531478865	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	gatemeclass[E]	2	CD19	CD19	0.9591906083901288	0.7875300696223834	0.9726988715844447	0.9595577737930719	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	gatemeclass[E]	3	CD3+	CD3+	0.08641051047502393	0.0878987693513959	0.1104152935514616	0.036679094122899096	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	gatemeclass[E]	4	CD4	CD4	0.017829554588936838	0.18647017338439756	0.5886524822695035	0.001380737129125387	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	gatemeclass[E]	5	CD8	CD8	0.3402549168565882	0.3485359411197345	0.22001120491346693	0.7503435438394788	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	gatemeclass[V]	1	CD14 monocytes	CD14 monocytes	0.3867382352612961	0.41486986206446197	0.8927050419013601	0.24683643477476366	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	gatemeclass[V]	2	CD19	CD19	0.6071688332297438	0.6742478506369306	0.7285889905750581	0.7142090295464669	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	gatemeclass[V]	3	CD3+	CD3+	0.09730378389419395	0.09103784251282626	0.057685903710505866	0.08831635209620844	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	gatemeclass[V]	4	CD4	CD4	0.6715384957376984	0.5644930564674236	0.6465568503365332	0.6087291387733352	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	gatemeclass[V]	5	CD8	CD8	0.12665861706043013	0.15338866772959237	0.15218352638152943	0.0283996189568945	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	knn	1	CD14 monocytes	CD14 monocytes	0.9074849596028722	0.907478398274539	0.9004646360351058	0.9259761046933356	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	knn	2	CD19	CD19	0.9160021634986865	0.907310231750065	0.9010676198705126	0.9217481183686056	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	knn	3	CD3+	CD3+	0.22542425841217478	0.22534452362051297	0.16951320036669826	0.3522158275117337	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	knn	4	CD4	CD4	0.8267043660869923	0.8298355954271293	0.9157682078909407	0.7461448505510188	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	knn	5	CD8	CD8	0.5374527925910462	0.5456444614867392	0.542975893599335	0.5995574343097563	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	lda	1	CD14 monocytes	CD14 monocytes	0.9828687651448625	0.972201864794283	0.9895547237683202	0.976272547973455	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	lda	2	CD19	CD19	0.9864829577746034	0.9866628374494445	0.9764044089699734	0.9967766718848382	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	lda	3	CD3+	CD3+	0.19921177825019645	0.18669612939442448	0.4092823377739579	0.1473609487222315	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	lda	4	CD4	CD4	0.9471410658444408	0.9173925633511512	0.9732330263439709	0.9286879938687598	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	lda	5	CD8	CD8	0.7446098543721502	0.7573553655400349	0.8574676325524044	0.7650611528215064	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	random	1	CD14 monocytes	CD14 monocytes	0.1533428746677571	0.1545057845143337	0.14221798557832752	0.16635593575963215	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	random	2	CD19	CD19	0.14756496063484287	0.1451505476647199	0.13116582959242634	0.16712347669014482	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	random	3	CD3+	CD3+	0.09021032118584793	0.08868376221680847	0.06168002496048775	0.1678497856466789	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	random	4	CD4	CD4	0.25200145742036595	0.252060296792741	0.5152200089799583	0.16697698135198136	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-1000	random	5	CD8	CD8	0.1571044803625306	0.15987870668427476	0.14849636653550166	0.1670249051424881	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	cyanno	1	CD14 monocytes	CD14 monocytes	0.9987599804181276	0.9987791723313867	0.9987410627330815	0.9987232167161393	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	cyanno	2	CD19	CD19	0.9972052063014042	0.9972470403401306	0.9956463399885975	0.9991599183920724	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	cyanno	3	CD3+	CD3+	0.8844555977138466	0.8740499204992824	0.9385450359081191	0.840063040052171	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	cyanno	4	CD4	CD4	0.9962874272379331	0.9951106793274527	0.9936937646175092	0.9975001550115616	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	cyanno	5	CD8	CD8	0.9690573588620208	0.9691122427828486	0.9602552180480227	0.9836568230531079	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	cygate	1	CD14 monocytes	CD14 monocytes	0.9811850749166695	0.9840265658765195	0.982604470822477	0.9825268642980285	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	cygate	2	CD19	CD19	0.9880680551391163	0.9863701617298903	0.9789686166971359	0.994553756650646	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	cygate	3	CD3+	CD3+	0.5075616508537031	0.49731233615111275	0.42622315267116384	0.5483665301014203	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	cygate	4	CD4	CD4	0.9682316189066393	0.9682726887621265	0.9645549698067029	0.95559806020243665	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	cygate	5	CD8	CD8	0.8590842515912668	0.8176304579076628	0.9583320608588897	0.7784641184408986	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	dgcytof	1	CD14 monocytes	CD14 monocytes	0.9936079528571666	0.9944223117387404	0.9967202254926156	0.9923742052506873	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	dgcytof	2	CD19	CD19	0.9926076531861698	0.992546368161807	0.989940929228672	0.9957914939255765	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	dgcytof	3	CD3+	CD3+	0.6532041458631997	0.6407018844019906	0.7346118335000384	0.5385712733003641	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	dgcytof	4	CD4	CD4	0.9838576714561368	0.9844944428761395	0.9798864157057967	0.9888695345862384	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	dgcytof	5	CD8	CD8	0.9350916316134351	0.9276850745398139	0.9036651567534995	0.9687826777257672	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	gatemeclass[E]	1	CD14 monocytes	CD14 monocytes	0.3522603605672742	0.5452131422763093	0.9776953468896953	0.904930364746625	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	gatemeclass[E]	2	CD19	CD19	0.947379739441511	0.7844858178277309	0.9645369926565006	0.9558843067822752	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	gatemeclass[E]	3	CD3+	CD3+	0.025164980202375713	0.049810247061142336	0.05693115158999691	0.018580856891205463	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	gatemeclass[E]	4	CD4	CD4	0.5930549935702012	0.5553622605550241	0.7919056548781092	0.18324446386946386	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	gatemeclass[E]	5	CD8	CD8	0.37220456961626863	0.31721452574970904	0.26450886929736045	0.1290081780933265	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	gatemeclass[V]	1	CD14 monocytes	CD14 monocytes	0.4665606008485266	0.4743047471011629	0.9507966876487857	0.4449396440211712	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	gatemeclass[V]	2	CD19	CD19	0.790971748364198	0.722646425753237	0.7294732888106191	0.9198444847976905	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	gatemeclass[V]	3	CD3+	CD3+	0.11663997933780865	0.11622641909474633	0.07834297003274729	0.1726672463453073	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	gatemeclass[V]	4	CD4	CD4	0.7553273311390958	0.5871163714587284	0.6658553746014718	0.8518306234821923	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	gatemeclass[V]	5	CD8	CD8	8.502428097254697e-4	0.0925549390400889	0.0948905109489051	3.8706324060403984e-5	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	knn	1	CD14 monocytes	CD14 monocytes	0.9311280147631896	0.9260474003211657	0.9290833451519879	0.9360953414343178	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	knn	2	CD19	CD19	0.9406012170062102	0.9380893710080667	0.9351770811847409	0.9579645259659422	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	knn	3	CD3+	CD3+	0.24824706336876196	0.24774167094521243	0.17209717808660507	0.47899570675506764	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	knn	4	CD4	CD4	0.8369260361804443	0.8188967956210323	0.9394048436645378	0.7546066888659848	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	knn	5	CD8	CD8	0.5431291143413448	0.5480273630559345	0.5579827315188066	0.5452707718854712	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	lda	1	CD14 monocytes	CD14 monocytes	0.9856694096665851	0.9785315799967452	0.992356207998639	0.9790721235410135	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	lda	2	CD19	CD19	0.9873799741156657	0.9874832711544367	0.9772890002685044	0.9975853922004703	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	lda	3	CD3+	CD3+	0.2886337457734181	0.2447646378994923	0.43360547391338156	0.33642209915420906	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	lda	4	CD4	CD4	0.9399083143493413	0.9267888101631775	0.9709314302919535	0.9108063109490209	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	lda	5	CD8	CD8	0.7927299638128807	0.7697929903562607	0.9060285754599495	0.6920150009580904	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	random	1	CD14 monocytes	CD14 monocytes	0.15295281983082562	0.15460411505236069	0.14091364670088985	0.16684636520373838	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	random	2	CD19	CD19	0.14647970391177328	0.14456766892886144	0.13015615007461095	0.16655802331175987	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	random	3	CD3+	CD3+	0.0897514460370365	0.0883121002404917	0.06134311281820782	0.16637682734633988	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	random	4	CD4	CD4	0.25133065266623944	0.251303001218459	0.5155773537717234	0.16637820512820511	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-10000	random	5	CD8	CD8	0.1571044803625306	0.15998681424255057	0.14849636653550166	0.167574620941494	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	cyanno	1	CD14 monocytes	CD14 monocytes	0.9996823627417489	0.9997005935157348	0.9995594314073575	0.9998963018652702	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	cyanno	2	CD19	CD19	0.9988902082217721	0.9988628580652564	0.998686464877213	0.999121960800171	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	cyanno	3	CD3+	CD3+	0.9226928459412514	0.9241019292478483	0.955584780853668	0.894872813990461	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	cyanno	4	CD4	CD4	0.9981553253877894	0.9979507282108055	0.9974368662062295	0.9987980769230769	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	cyanno	5	CD8	CD8	0.9777656327785111	0.9772425120868327	0.9699870073624945	0.9856612685560054	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	cygate	1	CD14 monocytes	CD14 monocytes	0.9854398796910246	0.9856310336536315	0.9869759111453025	0.9844494667617842	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	cygate	2	CD19	CD19	0.9901215663573042	0.9907158502822818	0.982695669901833	0.9969825640205049	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	cygate	3	CD3+	CD3+	0.37133066520181013	0.4567647503515808	0.3946704067321178	0.48216129558176185	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	cygate	4	CD4	CD4	0.9642270706738679	0.967351664146168	0.9660768678256474	0.9597323528634477	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	cygate	5	CD8	CD8	0.8404288876668276	0.7828165061363381	0.9646733535311939	0.746869294276415	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	dgcytof	1	CD14 monocytes	CD14 monocytes	0.9979547773269747	0.9979344044791105	0.9981353951719165	0.9974014100952485	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	dgcytof	2	CD19	CD19	0.9956591917910877	0.9957641475779854	0.9936682438074033	0.9974158402011454	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	dgcytof	3	CD3+	CD3+	0.8561556646663029	0.856558378386039	0.8981952079659786	0.8696538231617846	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	dgcytof	4	CD4	CD4	0.993417535243442	0.9936007755808652	0.9936358839050132	0.9916619072934446	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	dgcytof	5	CD8	CD8	0.9649201593969746	0.961265410178429	0.9708586491786415	0.988964465579165	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	gatemeclass[E]	1	CD14 monocytes	CD14 monocytes	0.27849347789858553	0.4003039251415983	0.9164725612596665	0.8522949693442389	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	gatemeclass[E]	2	CD19	CD19	0.8307404308425396	0.7922679592473049	0.7647757686533063	0.9448441096594936	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	gatemeclass[E]	3	CD3+	CD3+	0.05893100329100268	0.06593429746319283	0.0573912593361686	0.016846031551913904	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	gatemeclass[E]	4	CD4	CD4	0.27511855801963836	0.39255458834828766	0.7350334010558113	0.07429066136908652	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	gatemeclass[E]	5	CD8	CD8	0.33023734613098266	0.22970721723594337	0.23123782849390603	3.0111412225233364e-4	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	gatemeclass[V]	1	CD14 monocytes	CD14 monocytes	0.21535558828883997	0.39185337314825963	0.9505951077035414	0.47775273536572277	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	gatemeclass[V]	2	CD19	CD19	0.586903693439775	0.6175553102031683	0.5045732463957765	0.8553630924146917	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	gatemeclass[V]	3	CD3+	CD3+	0.034575271350604724	0.06967322996760816	0.08808325683295337	0.005029350617585911	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	gatemeclass[V]	4	CD4	CD4	0.7219575233707137	0.5514295050466655	0.6993682072019795	0.08493444055944056	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	gatemeclass[V]	5	CD8	CD8	0.006203086679713628	0.1083062576810546	0.192087327373176	1.0949604445539405e-4	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	knn	1	CD14 monocytes	CD14 monocytes	0.9333090333517248	0.9228549224483388	0.9372925822409927	0.9394943978514606	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	knn	2	CD19	CD19	0.94443214774204165	0.9372454161830223	0.9334273374265825	0.9567295329248177	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	knn	3	CD3+	CD3+	0.26299074363601427	0.262633882696722	0.18029391254939436	0.4903537851203739	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	knn	4	CD4	CD4	0.8388367631700161	0.8273754234225151	0.9583850053429824	0.7494301514310632	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	knn	5	CD8	CD8	0.5255290573711406	0.5417347622380263	0.561772723000282	0.5241886655364495	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	lda	1	CD14 monocytes	CD14 monocytes	0.9848293452442114	0.9784166080974936	0.9929916936334108	0.9768000911210891	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	lda	2	CD19	CD19	0.986919540489557	0.9873380950155979	0.9762013832247685	0.9976874485884124	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	lda	3	CD3+	CD3+	0.2590281341212432	0.24204551512834652	0.40166185643794805	0.2771408668547882	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	lda	4	CD4	CD4	0.9408832781795154	0.922144845814142	0.9705832771409305	0.9129469594862444	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	lda	5	CD8	CD8	0.7560143143785036	0.7657581037741592	0.9123380096855409	0.680496017081383	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	random	1	CD14 monocytes	CD14 monocytes	0.15295281983082562	0.15434673314466882	0.14116997171485712	0.16629940243949862	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	random	2	CD19	CD19	0.14634079423175061	0.1454234356682806	0.1300679382946659	0.16726773248703267	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	random	3	CD3+	CD3+	0.0897514460370365	0.08832247729906954	0.06134311281820782	0.16637682734633988	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	random	4	CD4	CD4	0.25328905941192825	0.25210196105800237	0.5167359439947495	0.16685402412549602	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-100000	random	5	CD8	CD8	0.15760710819647417	0.15901786283698033	0.14857350955730833	0.165834480699368	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	cyanno	1	CD14 monocytes	CD14 monocytes	0.9968728731489838	0.9968237867868792	0.9979563415683521	0.9957635017200183	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	cyanno	2	CD19	CD19	0.9944993124140518	0.994333014173577	0.9913611318957894	0.9989601278887492	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	cyanno	3	CD3+	CD3+	0.8525785936040028	0.8350763296213763	0.930255744044472	0.800255420901038	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	cyanno	4	CD4	CD4	0.9944146731342438	0.9922732933648554	0.9910061377033241	0.9978467365967366	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	cyanno	5	CD8	CD8	0.967368395810408	0.9654915589366856	0.9558080673238143	0.9811413431769469	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	cygate	1	CD14 monocytes	CD14 monocytes	0.9812355059596872	0.9830374115377134	0.9850694843229585	0.9781170742178013	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	cygate	2	CD19	CD19	0.9880468754463853	0.989755593595166	0.9792852456014527	0.998795777695545	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	cygate	3	CD3+	CD3+	0.375836876002342	0.35734022185841924	0.32510085084644247	0.4453372908145413	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	cygate	4	CD4	CD4	0.9638152511085315	0.96583135517357	0.9661420387632488	0.9573967736422878	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	cygate	5	CD8	CD8	0.8215146116341948	0.7898325705464126	0.9613255230539182	0.7469635627530364	198192	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	dgcytof	1	CD14 monocytes	CD14 monocytes	0.9908271326022077	0.9908911862104104	0.9968887361395004	0.9860494489579822	177033	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	dgcytof	2	CD19	CD19	0.9906775135848227	0.9904148873806775	0.9859744219530787	0.9950567273517407	173113	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	dgcytof	3	CD3+	CD3+	0.5451612438606347	0.5120775955597592	0.6761705700555586	0.45667885281306936	73604	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	dgcytof	4	CD4	CD4	0.9810241650051892	0.9816654763710063	0.9738985293137719	0.9900772144522144	661241	5
dataset_name-FR-FCM-Z2KP-healthy_seed-420_sub-sampling-5000	dgcytof	5	CD8	CD8	0.9019476223360843	0.9028013170309954	0.8648554784815284	0.9423639702914346	198192	5
