dataset	model	stratification	population_id	population_name	population	f1_mean	f1_sd	precision_sd	recall_sd	balanced_accuracy_ovr_sd	n_runs
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	drop-train	13	IgM- IgD- B-cells	IgM- IgD- B-cells	0.9914503840498591	8.193355683337233e-4	3.663602223198104e-4	0.001696976430465007	8.462603158760023e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	drop-train	14	Intermediate Monocytes	Intermediate Monocytes	0.9973904466830491	6.286842095331808e-4	8.695370656087959e-4	0.0010816864627010117	5.341691421787124e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	drop-train	15	MEP	MEP	0.9930653214380991	0.0011251135569162142	3.552543921193668e-4	0.0022516644506703335	0.0011254662928022725	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	drop-train	16	MPP	MPP	0.9146086988741537	0.023033012933433128	0.003429294026983838	0.04001090452371145	0.020004362283630724	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	drop-train	17	Macrophages	Macrophages	0.9248374160054798	0.013844292232955292	0.007483172752224388	0.0267935283357473	0.013388799502772624	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	drop-train	18	NK cells	NK cells	0.9543014736798392	0.014962208087546938	5.731486909393835e-4	0.02750937641985115	0.013753908768101872	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	drop-train	19	NKT cells	NKT cells	0.9903347791157442	0.0034831412125390375	0.0035727504086766294	0.003921543466361173	0.00198278728121196	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	drop-train	2	Basophils	Basophils	0.9682049638631978	0.005335600812408509	0.0018711224018252103	0.011025012298001619	0.0055084507946252985	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	drop-train	20	Non-Classical Monocytes	Non-Classical Monocytes	0.9969094715799929	5.982505200746435e-4	0.0011508316260431407	3.291902873535735e-4	1.6478004222194844e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	drop-train	21	Plasma Cells	Plasma Cells	0.6689472670401264	0.26259420890771346	7.410332982600726e-4	0.30769638785469583	0.1538474654967685	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	drop-train	22	gd T cells	gd T cells	0.6930454264814099	0.06551282453932382	0	0.07740441082339072	0.03870220541169536	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	drop-train	23	mDCs	mDCs	0.8274225741417971	0.036985294200787576	0.002135759037761266	0.05559563419869342	0.02779622101625226	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	drop-train	24	pDCs	pDCs	0.99887734622988	4.211774214302751e-4	3.496651232158595e-5	8.33069584235148e-4	4.1672686433861286e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	drop-train	3	CD4 T cells	CD4 T cells	0.9860321085519981	0.0013135302444953324	5.920754709530091e-4	0.0023997816715924853	0.0012004159721590163	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	drop-train	4	CD8 T cells	CD8 T cells	0.9975642379508216	5.565464835595105e-4	5.428114131714307e-4	9.31827283919375e-4	4.6646528573600197e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	drop-train	5	CLP	CLP	0.3360607635326203	0.20817378427159267	0	0.14140698767191323	0.07070349383595662	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	drop-train	6	CMP	CMP	0.9442264208065144	0.025888928624531266	0.0013076420921051277	0.04544950272477644	0.02272385331091833	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	drop-train	7	Classical Monocytes	Classical Monocytes	0.9985243529329578	4.090153769647291e-4	5.226685711753794e-4	0.001020060510474203	4.754331142438142e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	drop-train	8	Eosinophils	Eosinophils	0.998035787385086	2.950317729755594e-4	0.0010301085078913473	6.043204834781516e-4	2.5363717970284573e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	drop-train	9	GMP	GMP	0.9932833113294947	0.0018815664397321989	7.216678355211675e-4	0.004402555105268375	0.002197344082130489	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	1	B-cell Frac A-C (pro-B cells)	B-cell Frac A-C (pro-B cells)	0.8251578186833997	0.005373363469814662	9.947160309611747e-4	0.007894008614095399	0.003946186657135299	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	10	HSC	HSC	0	0	0	0	0	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	11	IgD- IgMpos B cells	IgD- IgMpos B cells	0.9967632456115385	0.0011283188169802498	0.001967962345126803	3.155099654632581e-4	2.5864809560190394e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	12	IgDpos IgMpos B cells	IgDpos IgMpos B cells	0.9993339385991086	9.225484562594102e-5	2.247580100538254e-4	8.567515583185084e-5	3.3706053573347275e-5	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	13	IgM- IgD- B-cells	IgM- IgD- B-cells	0.9914503840498591	8.193355683337233e-4	3.663602223198104e-4	0.001696976430465007	8.462603158760023e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	14	Intermediate Monocytes	Intermediate Monocytes	0.9973904466830491	6.286842095331808e-4	8.695370656087959e-4	0.0010816864627010117	5.341691421787124e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	15	MEP	MEP	0.9930653214380991	0.0011251135569162142	3.552543921193668e-4	0.0022516644506703335	0.0011254662928022725	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	16	MPP	MPP	0.9146086988741537	0.023033012933433128	0.003429294026983838	0.04001090452371145	0.020004362283630724	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	17	Macrophages	Macrophages	0.9248374160054798	0.013844292232955292	0.007483172752224388	0.0267935283357473	0.013388799502772624	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	18	NK cells	NK cells	0.9543014736798392	0.014962208087546938	5.731486909393835e-4	0.02750937641985115	0.013753908768101872	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	19	NKT cells	NKT cells	0.9903347791157442	0.0034831412125390375	0.0035727504086766294	0.003921543466361173	0.00198278728121196	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	2	Basophils	Basophils	0.9682049638631978	0.005335600812408509	0.0018711224018252103	0.011025012298001619	0.0055084507946252985	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	20	Non-Classical Monocytes	Non-Classical Monocytes	0.9969094715799929	5.982505200746435e-4	0.0011508316260431407	3.291902873535735e-4	1.6478004222194844e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	21	Plasma Cells	Plasma Cells	0.6689472670401264	0.26259420890771346	7.410332982600726e-4	0.30769638785469583	0.1538474654967685	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	22	gd T cells	gd T cells	0.6930454264814099	0.06551282453932382	0	0.07740441082339072	0.03870220541169536	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	23	mDCs	mDCs	0.8274225741417971	0.036985294200787576	0.002135759037761266	0.05559563419869342	0.02779622101625226	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	24	pDCs	pDCs	0.99887734622988	4.211774214302751e-4	3.496651232158595e-5	8.33069584235148e-4	4.1672686433861286e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	3	CD4 T cells	CD4 T cells	0.9860321085519981	0.0013135302444953324	5.920754709530091e-4	0.0023997816715924853	0.0012004159721590163	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	4	CD8 T cells	CD8 T cells	0.9975642379508216	5.565464835595105e-4	5.428114131714307e-4	9.31827283919375e-4	4.6646528573600197e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	5	CLP	CLP	0.3360607635326203	0.20817378427159267	0	0.14140698767191323	0.07070349383595662	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	6	CMP	CMP	0.9442264208065144	0.025888928624531266	0.0013076420921051277	0.04544950272477644	0.02272385331091833	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	7	Classical Monocytes	Classical Monocytes	0.9985243529329578	4.090153769647291e-4	5.226685711753794e-4	0.001020060510474203	4.754331142438142e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	8	Eosinophils	Eosinophils	0.998035787385086	2.950317729755594e-4	0.0010301085078913473	6.043204834781516e-4	2.5363717970284573e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cyanno	unfiltered	9	GMP	GMP	0.9932833113294947	0.0018815664397321989	7.216678355211675e-4	0.004402555105268375	0.002197344082130489	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	1	B-cell Frac A-C (pro-B cells)	B-cell Frac A-C (pro-B cells)	0.974463327852878	0.013205972360828001	0.013019664272988412	0.020299732847717692	0.01015936291220641	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	10	HSC	HSC	0.07301587301587302	0.10384398243680079	0.5477225575051661	0.057852342140351246	0.02892617107017562	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	11	IgD- IgMpos B cells	IgD- IgMpos B cells	0.9961988224408447	0.004759189576591618	0.002667671932136124	0.009342728577643422	0.004658867816309566	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	12	IgDpos IgMpos B cells	IgDpos IgMpos B cells	0.9997348516690234	8.004424056900433e-5	1.5536246853223095e-4	5.268167082525033e-6	2.463990182054818e-5	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	13	IgM- IgD- B-cells	IgM- IgD- B-cells	0.9932864652604358	0.01048552142942526	0.020526299601472845	0.0013617462416579747	7.941103046213207e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	14	Intermediate Monocytes	Intermediate Monocytes	0.994915758328178	0.0013880968247094421	0.0027583083623933784	0.0037821919682261653	0.0017221655542173674	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	15	MEP	MEP	0.9970497632124766	7.009032919750189e-4	0.0015420514978230137	2.88221937205001e-4	1.396448391291301e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	16	MPP	MPP	0.978577071710216	0.006930121045494981	0.01283941336175755	9.522054218637087e-4	4.901187664336857e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	17	Macrophages	Macrophages	0.9766284887393112	0.007778123431343333	0.010144155069185297	0.008215758502391333	0.004123307488688705	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	18	NK cells	NK cells	0.993643264199666	0.0031729892074139334	7.899676557721772e-4	0.0060386293008526	0.003020048405015392	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	19	NKT cells	NKT cells	0.9987522629972283	2.0060075749749124e-4	1.1170957644079517e-4	3.7681194358792346e-4	1.8846331403269814e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	2	Basophils	Basophils	0.9921393768436976	0.005016525676787418	0.009387376992240501	0.001760173953135605	8.904674129043113e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	20	Non-Classical Monocytes	Non-Classical Monocytes	0.9988368818709215	3.9518530394678017e-4	8.509204340583171e-4	2.3242982335796615e-4	1.1375820902704012e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	21	Plasma Cells	Plasma Cells	0.9416425793949385	0.05657232647678347	6.953395989859899e-4	0.09893550799021206	0.049467490561418526	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	22	gd T cells	gd T cells	0.96461564541499	0.012228860800553193	0	0.02270113771637873	0.01135056885818937	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	23	mDCs	mDCs	0.9800477856874928	0.004536796121578588	0.004374020112528457	0.008471946760351512	0.0042353686493593135	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	24	pDCs	pDCs	0.999646502131131	1.7656547180672618e-4	3.69129629183421e-4	3.717486246882046e-5	1.6372387529859546e-5	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	3	CD4 T cells	CD4 T cells	0.9947208368478738	7.33757875381332e-4	5.491808416293573e-4	0.0016823624118816809	8.394416525963326e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	4	CD8 T cells	CD8 T cells	0.9993348573690418	2.629003136120886e-4	6.610030379960307e-4	2.2232041266402903e-4	1.0555366773768152e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	5	CLP	CLP	0.9453157902735738	0.02161784662643995	0.004791547344215838	0.04126707173635494	0.02063176394373824	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	6	CMP	CMP	0.9956198693667937	0.002509890315421435	0.005936655542211634	0.002822070481567544	0.001404428329206668	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	7	Classical Monocytes	Classical Monocytes	0.9963678994006396	7.704369187101893e-4	0.001912336494678542	0.002289746545770069	9.898613265806597e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	8	Eosinophils	Eosinophils	0.995952829871042	0.002331352096184111	0.0034936333295208775	0.005918968859958713	0.002840996251907617	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-both	9	GMP	GMP	0.9958184043932422	0.0013574533976598744	0.0028301462550978677	1.5995563875152334e-4	6.602231580866913e-5	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	1	B-cell Frac A-C (pro-B cells)	B-cell Frac A-C (pro-B cells)	0.3251117510407642	0.1511102614676555	0.0035999996583509965	0.1120815740475636	0.05604045049284167	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	10	HSC	HSC	0	0	0	0	0	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	11	IgD- IgMpos B cells	IgD- IgMpos B cells	0.964794856159505	0.03435214342703644	0.015093888578634305	0.05357808410340041	0.027383219234999225	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	12	IgDpos IgMpos B cells	IgDpos IgMpos B cells	0.9964554254773864	0.002756048017317551	0.005641306319326255	0.0012144117916068678	8.804647536407916e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	13	IgM- IgD- B-cells	IgM- IgD- B-cells	0.9151436902340567	0.03620942756717351	0.006392182362642843	0.06282513772113166	0.031415286966445785	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	14	Intermediate Monocytes	Intermediate Monocytes	0.9879949569157546	0.004119846490092799	9.139997892131876e-4	0.00832233116396324	0.004127592979690914	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	15	MEP	MEP	0.9432370985295138	0.011867306782212237	1.869168260663138e-4	0.02121489351304656	0.010607195895168824	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	16	MPP	MPP	0.5919265299560695	0.06377086174511307	0.017248637667949887	0.06830667408968859	0.03414770588364567	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	17	Macrophages	Macrophages	0.7820230197472967	0.057953460258661625	0.003246507711295529	0.08182396630674574	0.040906639128796884	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	18	NK cells	NK cells	0.8183940572427846	0.044776404789926616	0	0.06368816360164312	0.03184408180082158	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	19	NKT cells	NKT cells	0.9643569961328675	0.008878664213250056	0.001451876517061882	0.016702794300772147	0.008350387826208859	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	2	Basophils	Basophils	0.9050045628053736	0.008411318227022969	1.8328262522372023e-4	0.014145840321810725	0.007072779661798261	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	20	Non-Classical Monocytes	Non-Classical Monocytes	0.9818776387875924	0.008943155153089273	2.1774322650081312e-4	0.017191633064161153	0.008595330645956049	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	21	Plasma Cells	Plasma Cells	0.42660259880370166	0.3781640696925323	0.0012230089211484527	0.35862204246119084	0.1793098037582965	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	22	gd T cells	gd T cells	0.2762423043743232	0.1734019077808748	0	0.11388695536921371	0.056943477684606836	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	23	mDCs	mDCs	0.5581808459009785	0.12676705140423042	0	0.11595692981329252	0.05797846490664626	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	24	pDCs	pDCs	0.9975067332595374	5.158164543413644e-4	4.6018760435564146e-4	0.0014229609678851022	7.003557092184578e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	3	CD4 T cells	CD4 T cells	0.9421468020245198	0.04293840769831016	9.796573833515263e-5	0.07307451364243091	0.03653713046246645	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	4	CD8 T cells	CD8 T cells	0.9817514242918597	0.02609431134113201	4.6712487048567223e-4	0.04927252830501917	0.02463044615665926	5
