dataset	model	stratification	stratification_hash	crossvalidation	run_id	population_id	population_name	population	f1	precision	recall	specificity	balanced_accuracy_ovr	accuracy	support	nominal_train_count	training_support	present_in_training	test_truth_count	eligible_test_count	test_support_fraction	rare_bucket	n_cells	source_path	tp	fp	fn	tn
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	gatemeclass[E]	unfiltered	.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62	num-5	run0	5	CD8	CD8	0.02697034349364244	0.07812417991917284	0.016298486217185403	0.9664984388381217	0.49139846252765357	0.016298486217185403	182655	46742	1501	TRUE	182655	1231233	0.14835128688071225	5-20%	1231233	/home/kaae2/code/ob/out/data/data_import/.9e745e0ee6d8c79ddd3d1d4b11eb38b99cb91dbe1de4a73b163d1d1ac4d3e7a0/preprocessing/data_preprocessing/.a3cbcddbced9d618437f8ac7759b09489bd8db6cfa1b199fef1960e94e3db2e2/stratify/data_stratify/.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62/analysis/gatemeclass/.403b8ea3088fca937abc4d8eb5fbf6be4032d3e90324321d6c3e85108482f780/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz	2977	35129	179678	1013449
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	gatemeclass[V]	drop-train	.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79	num-1	run0	1	CD14 monocytes	CD14 monocytes	0.9893455862435667	0.998911089164071	0.9799615428568589	0.9998122985483257	0.9898869207025922	0.9799615428568589	201263	21667	1184	TRUE	201263	1346699	0.1494491345133545	5-20%	1346699	/home/kaae2/code/ob/out/data/data_import/.9e745e0ee6d8c79ddd3d1d4b11eb38b99cb91dbe1de4a73b163d1d1ac4d3e7a0/preprocessing/data_preprocessing/.22704ed374bbace5c19a5ca6efd8bf95d27c12041c8ec4e35cdfdad58efa8200/stratify/data_stratify/.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79/analysis/gatemeclass/.fc5c9200756e411c384046349c9244572ee0e54d0d52a2f1a5e4e8150b10e341/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz	197230	215	4033	1145221
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	gatemeclass[V]	drop-both	.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3	num-1	run0	1	CD14 monocytes	CD14 monocytes	0.9960884624572021	0.9976722741433022	0.9945096714249514	0.9995922949863633	0.9970509832056573	0.9945096714249514	201263	21667	1184	TRUE	201263	1346699	0.1494491345133545	5-20%	1346699	/home/kaae2/code/ob/out/data/data_import/.9e745e0ee6d8c79ddd3d1d4b11eb38b99cb91dbe1de4a73b163d1d1ac4d3e7a0/preprocessing/data_preprocessing/.22704ed374bbace5c19a5ca6efd8bf95d27c12041c8ec4e35cdfdad58efa8200/stratify/data_stratify/.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3/analysis/gatemeclass/.fc5c9200756e411c384046349c9244572ee0e54d0d52a2f1a5e4e8150b10e341/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz	200158	467	1105	1144969
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	gatemeclass[V]	unfiltered	.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62	num-1	run0	1	CD14 monocytes	CD14 monocytes	0.9893455862435667	0.998911089164071	0.9799615428568589	0.9998122985483257	0.9898869207025922	0.9799615428568589	201263	21667	1184	TRUE	201263	1346699	0.1494491345133545	5-20%	1346699	/home/kaae2/code/ob/out/data/data_import/.9e745e0ee6d8c79ddd3d1d4b11eb38b99cb91dbe1de4a73b163d1d1ac4d3e7a0/preprocessing/data_preprocessing/.22704ed374bbace5c19a5ca6efd8bf95d27c12041c8ec4e35cdfdad58efa8200/stratify/data_stratify/.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62/analysis/gatemeclass/.fc5c9200756e411c384046349c9244572ee0e54d0d52a2f1a5e4e8150b10e341/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz	197230	215	4033	1145221
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	gatemeclass[V]	drop-train	.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79	num-1	run0	2	CD19	CD19	0.9863844199830653	0.9744642170011767	0.9985998639867872	0.996092056436884	0.9973459602118356	0.9985998639867872	174983	19737	1078	TRUE	174983	1346699	0.12993475156660841	5-20%	1346699	/home/kaae2/code/ob/out/data/data_import/.9e745e0ee6d8c79ddd3d1d4b11eb38b99cb91dbe1de4a73b163d1d1ac4d3e7a0/preprocessing/data_preprocessing/.22704ed374bbace5c19a5ca6efd8bf95d27c12041c8ec4e35cdfdad58efa8200/stratify/data_stratify/.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79/analysis/gatemeclass/.fc5c9200756e411c384046349c9244572ee0e54d0d52a2f1a5e4e8150b10e341/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz	174738	4579	245	1167137
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	gatemeclass[V]	drop-both	.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3	num-1	run0	2	CD19	CD19	0.9861159691741793	0.9736415541011001	0.9989141802346514	0.9959614787200994	0.9974378294773754	0.9989141802346514	174983	19737	1078	TRUE	174983	1346699	0.12993475156660841	5-20%	1346699	/home/kaae2/code/ob/out/data/data_import/.9e745e0ee6d8c79ddd3d1d4b11eb38b99cb91dbe1de4a73b163d1d1ac4d3e7a0/preprocessing/data_preprocessing/.22704ed374bbace5c19a5ca6efd8bf95d27c12041c8ec4e35cdfdad58efa8200/stratify/data_stratify/.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3/analysis/gatemeclass/.fc5c9200756e411c384046349c9244572ee0e54d0d52a2f1a5e4e8150b10e341/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz	174793	4732	190	1166984
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	gatemeclass[V]	unfiltered	.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62	num-1	run0	2	CD19	CD19	0.9863844199830653	0.9744642170011767	0.9985998639867872	0.996092056436884	0.9973459602118356	0.9985998639867872	174983	19737	1078	TRUE	174983	1346699	0.12993475156660841	5-20%	1346699	/home/kaae2/code/ob/out/data/data_import/.9e745e0ee6d8c79ddd3d1d4b11eb38b99cb91dbe1de4a73b163d1d1ac4d3e7a0/preprocessing/data_preprocessing/.22704ed374bbace5c19a5ca6efd8bf95d27c12041c8ec4e35cdfdad58efa8200/stratify/data_stratify/.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62/analysis/gatemeclass/.fc5c9200756e411c384046349c9244572ee0e54d0d52a2f1a5e4e8150b10e341/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz	174738	4579	245	1167137
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	gatemeclass[V]	drop-train	.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79	num-1	run0	3	CD3+	CD3+	0.14001118411855165	0.2693018722059763	0.09459603055598191	0.9827741952865368	0.5386851129212593	0.09459603055598191	84697	4362	238	TRUE	84697	1346699	0.06289230184324782	5-20%	1346699	/home/kaae2/code/ob/out/data/data_import/.9e745e0ee6d8c79ddd3d1d4b11eb38b99cb91dbe1de4a73b163d1d1ac4d3e7a0/preprocessing/data_preprocessing/.22704ed374bbace5c19a5ca6efd8bf95d27c12041c8ec4e35cdfdad58efa8200/stratify/data_stratify/.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79/analysis/gatemeclass/.fc5c9200756e411c384046349c9244572ee0e54d0d52a2f1a5e4e8150b10e341/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz	8012	21739	76685	1240263
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	gatemeclass[V]	drop-both	.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3	num-1	run0	3	CD3+	CD3+	0.14524108770986652	0.18878186968838526	0.11802070911602536	0.9659636038611666	0.541992156488596	0.11802070911602536	84697	4362	238	TRUE	84697	1346699	0.06289230184324782	5-20%	1346699	/home/kaae2/code/ob/out/data/data_import/.9e745e0ee6d8c79ddd3d1d4b11eb38b99cb91dbe1de4a73b163d1d1ac4d3e7a0/preprocessing/data_preprocessing/.22704ed374bbace5c19a5ca6efd8bf95d27c12041c8ec4e35cdfdad58efa8200/stratify/data_stratify/.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3/analysis/gatemeclass/.fc5c9200756e411c384046349c9244572ee0e54d0d52a2f1a5e4e8150b10e341/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz	9996	42954	74701	1219048
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	gatemeclass[V]	unfiltered	.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62	num-1	run0	3	CD3+	CD3+	0.14001118411855165	0.2693018722059763	0.09459603055598191	0.9827741952865368	0.5386851129212593	0.09459603055598191	84697	4362	238	TRUE	84697	1346699	0.06289230184324782	5-20%	1346699	/home/kaae2/code/ob/out/data/data_import/.9e745e0ee6d8c79ddd3d1d4b11eb38b99cb91dbe1de4a73b163d1d1ac4d3e7a0/preprocessing/data_preprocessing/.22704ed374bbace5c19a5ca6efd8bf95d27c12041c8ec4e35cdfdad58efa8200/stratify/data_stratify/.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62/analysis/gatemeclass/.fc5c9200756e411c384046349c9244572ee0e54d0d52a2f1a5e4e8150b10e341/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz	8012	21739	76685	1240263
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	gatemeclass[V]	drop-train	.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79	num-1	run0	4	CD4	CD4	0.9621052171442309	0.9622524373715735	0.9619580419580419	0.9607723167837601	0.961365179370901	0.9619580419580419	686400	78668	4299	TRUE	686400	1346699	0.5096907326730027	>20%	1346699	/home/kaae2/code/ob/out/data/data_import/.9e745e0ee6d8c79ddd3d1d4b11eb38b99cb91dbe1de4a73b163d1d1ac4d3e7a0/preprocessing/data_preprocessing/.22704ed374bbace5c19a5ca6efd8bf95d27c12041c8ec4e35cdfdad58efa8200/stratify/data_stratify/.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79/analysis/gatemeclass/.fc5c9200756e411c384046349c9244572ee0e54d0d52a2f1a5e4e8150b10e341/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz	660288	25902	26112	634397
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	gatemeclass[V]	drop-both	.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3	num-1	run0	4	CD4	CD4	0.9505325211210673	0.9718553203019513	0.9301252913752914	0.9719990489157185	0.951062170145505	0.9301252913752914	686400	78668	4299	TRUE	686400	1346699	0.5096907326730027	>20%	1346699	/home/kaae2/code/ob/out/data/data_import/.9e745e0ee6d8c79ddd3d1d4b11eb38b99cb91dbe1de4a73b163d1d1ac4d3e7a0/preprocessing/data_preprocessing/.22704ed374bbace5c19a5ca6efd8bf95d27c12041c8ec4e35cdfdad58efa8200/stratify/data_stratify/.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3/analysis/gatemeclass/.fc5c9200756e411c384046349c9244572ee0e54d0d52a2f1a5e4e8150b10e341/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz	638438	18489	47962	641810
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	gatemeclass[V]	unfiltered	.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62	num-1	run0	4	CD4	CD4	0.9621052171442309	0.9622524373715735	0.9619580419580419	0.9607723167837601	0.961365179370901	0.9619580419580419	686400	78668	4299	TRUE	686400	1346699	0.5096907326730027	>20%	1346699	/home/kaae2/code/ob/out/data/data_import/.9e745e0ee6d8c79ddd3d1d4b11eb38b99cb91dbe1de4a73b163d1d1ac4d3e7a0/preprocessing/data_preprocessing/.22704ed374bbace5c19a5ca6efd8bf95d27c12041c8ec4e35cdfdad58efa8200/stratify/data_stratify/.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62/analysis/gatemeclass/.fc5c9200756e411c384046349c9244572ee0e54d0d52a2f1a5e4e8150b10e341/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz	660288	25902	26112	634397
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	gatemeclass[V]	drop-train	.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79	num-1	run0	5	CD8	CD8	0.867264928745528	0.7750822547071812	0.9843345572744236	0.950368808630026	0.9673516829522248	0.9843345572744236	199356	30041	1642	TRUE	199356	1346699	0.1480330794037866	5-20%	1346699	/home/kaae2/code/ob/out/data/data_import/.9e745e0ee6d8c79ddd3d1d4b11eb38b99cb91dbe1de4a73b163d1d1ac4d3e7a0/preprocessing/data_preprocessing/.22704ed374bbace5c19a5ca6efd8bf95d27c12041c8ec4e35cdfdad58efa8200/stratify/data_stratify/.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79/analysis/gatemeclass/.fc5c9200756e411c384046349c9244572ee0e54d0d52a2f1a5e4e8150b10e341/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz	196233	56944	3123	1090399
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	gatemeclass[V]	drop-both	.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3	num-1	run0	5	CD8	CD8	0.8666394743997965	0.769898229536812	0.9911866209193604	0.9485271623219909	0.9698568916206756	0.9911866209193604	199356	30041	1642	TRUE	199356	1346699	0.1480330794037866	5-20%	1346699	/home/kaae2/code/ob/out/data/data_import/.9e745e0ee6d8c79ddd3d1d4b11eb38b99cb91dbe1de4a73b163d1d1ac4d3e7a0/preprocessing/data_preprocessing/.22704ed374bbace5c19a5ca6efd8bf95d27c12041c8ec4e35cdfdad58efa8200/stratify/data_stratify/.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3/analysis/gatemeclass/.fc5c9200756e411c384046349c9244572ee0e54d0d52a2f1a5e4e8150b10e341/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz	197599	59057	1757	1088286
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	gatemeclass[V]	unfiltered	.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62	num-1	run0	5	CD8	CD8	0.867264928745528	0.7750822547071812	0.9843345572744236	0.950368808630026	0.9673516829522248	0.9843345572744236	199356	30041	1642	TRUE	199356	1346699	0.1480330794037866	5-20%	1346699	/home/kaae2/code/ob/out/data/data_import/.9e745e0ee6d8c79ddd3d1d4b11eb38b99cb91dbe1de4a73b163d1d1ac4d3e7a0/preprocessing/data_preprocessing/.22704ed374bbace5c19a5ca6efd8bf95d27c12041c8ec4e35cdfdad58efa8200/stratify/data_stratify/.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62/analysis/gatemeclass/.fc5c9200756e411c384046349c9244572ee0e54d0d52a2f1a5e4e8150b10e341/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz	196233	56944	3123	1090399
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	gatemeclass[V]	drop-train	.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79	num-2	run0	1	CD14 monocytes	CD14 monocytes	0.9907998354208728	0.9983609323402511	0.9833524057340658	0.9996803790328646	0.9915163923834651	0.9833524057340658	210601	12329	495	TRUE	210601	1274361	0.1652600793652662	5-20%	1274361	/home/kaae2/code/ob/out/data/data_import/.9e745e0ee6d8c79ddd3d1d4b11eb38b99cb91dbe1de4a73b163d1d1ac4d3e7a0/preprocessing/data_preprocessing/.c221a307c6fe02a9ef459a4d3df740e72390d49f46be6ee227d8a44fb9418174/stratify/data_stratify/.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79/analysis/gatemeclass/.fc5c9200756e411c384046349c9244572ee0e54d0d52a2f1a5e4e8150b10e341/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz	207095	340	3506	1063420
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	gatemeclass[V]	drop-both	.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3	num-2	run0	1	CD14 monocytes	CD14 monocytes	0.9963080156237741	0.9976385450390401	0.9949810304794374	0.9995337294126495	0.9972573799460435	0.9949810304794374	210601	12329	495	TRUE	210601	1274361	0.1652600793652662	5-20%	1274361	/home/kaae2/code/ob/out/data/data_import/.9e745e0ee6d8c79ddd3d1d4b11eb38b99cb91dbe1de4a73b163d1d1ac4d3e7a0/preprocessing/data_preprocessing/.c221a307c6fe02a9ef459a4d3df740e72390d49f46be6ee227d8a44fb9418174/stratify/data_stratify/.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3/analysis/gatemeclass/.fc5c9200756e411c384046349c9244572ee0e54d0d52a2f1a5e4e8150b10e341/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz	209544	496	1057	1063264
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	gatemeclass[V]	unfiltered	.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62	num-2	run0	1	CD14 monocytes	CD14 monocytes	0.9907998354208728	0.9983609323402511	0.9833524057340658	0.9996803790328646	0.9915163923834651	0.9833524057340658	210601	12329	495	TRUE	210601	1274361	0.1652600793652662	5-20%	1274361	/home/kaae2/code/ob/out/data/data_import/.9e745e0ee6d8c79ddd3d1d4b11eb38b99cb91dbe1de4a73b163d1d1ac4d3e7a0/preprocessing/data_preprocessing/.c221a307c6fe02a9ef459a4d3df740e72390d49f46be6ee227d8a44fb9418174/stratify/data_stratify/.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62/analysis/gatemeclass/.fc5c9200756e411c384046349c9244572ee0e54d0d52a2f1a5e4e8150b10e341/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz	207095	340	3506	1063420
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	gatemeclass[V]	drop-train	.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79	num-2	run0	2	CD19	CD19	0.9925427577886594	0.9868086091182596	0.9983439359502952	0.9978739992012714	0.9981089675757833	0.9983439359502952	175114	19606	788	TRUE	175114	1274361	0.13741318197904676	5-20%	1274361	/home/kaae2/code/ob/out/data/data_import/.9e745e0ee6d8c79ddd3d1d4b11eb38b99cb91dbe1de4a73b163d1d1ac4d3e7a0/preprocessing/data_preprocessing/.c221a307c6fe02a9ef459a4d3df740e72390d49f46be6ee227d8a44fb9418174/stratify/data_stratify/.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79/analysis/gatemeclass/.fc5c9200756e411c384046349c9244572ee0e54d0d52a2f1a5e4e8150b10e341/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz	174824	2337	290	1096910
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	gatemeclass[V]	drop-both	.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3	num-2	run0	2	CD19	CD19	0.9923386101711262	0.9858538152429368	0.9989092819534703	0.9977166187399192	0.9983129503466948	0.9989092819534703	175114	19606	788	TRUE	175114	1274361	0.13741318197904676	5-20%	1274361	/home/kaae2/code/ob/out/data/data_import/.9e745e0ee6d8c79ddd3d1d4b11eb38b99cb91dbe1de4a73b163d1d1ac4d3e7a0/preprocessing/data_preprocessing/.c221a307c6fe02a9ef459a4d3df740e72390d49f46be6ee227d8a44fb9418174/stratify/data_stratify/.cf99b5bbf108239b5579ea572773bd79f2991aa4794838d0cb51fe27dd533bc3/analysis/gatemeclass/.fc5c9200756e411c384046349c9244572ee0e54d0d52a2f1a5e4e8150b10e341/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz	174923	2510	191	1096737
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	gatemeclass[V]	unfiltered	.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62	num-2	run0	2	CD19	CD19	0.9925427577886594	0.9868086091182596	0.9983439359502952	0.9978739992012714	0.9981089675757833	0.9983439359502952	175114	19606	788	TRUE	175114	1274361	0.13741318197904676	5-20%	1274361	/home/kaae2/code/ob/out/data/data_import/.9e745e0ee6d8c79ddd3d1d4b11eb38b99cb91dbe1de4a73b163d1d1ac4d3e7a0/preprocessing/data_preprocessing/.c221a307c6fe02a9ef459a4d3df740e72390d49f46be6ee227d8a44fb9418174/stratify/data_stratify/.e924e671977a35b401c5c23aaf1308ed57ddaf256c55741b97fd498c2a244b62/analysis/gatemeclass/.fc5c9200756e411c384046349c9244572ee0e54d0d52a2f1a5e4e8150b10e341/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz	174824	2337	290	1096910
dataset_name-FR-FCM-Z2KP-healthy_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-420_sub-sampling-10000_transformation-cofactor-150	gatemeclass[V]	drop-train	.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79	num-2	run0	3	CD3+	CD3+	0.3162489595856839	0.2123896003875632	0.6188873203749955	0.8403540134958203	0.729620666935408	0.6188873203749955	82881	6178	248	TRUE	82881	1274361	0.06503730104734844	5-20%	1274361	/home/kaae2/code/ob/out/data/data_import/.9e745e0ee6d8c79ddd3d1d4b11eb38b99cb91dbe1de4a73b163d1d1ac4d3e7a0/preprocessing/data_preprocessing/.c221a307c6fe02a9ef459a4d3df740e72390d49f46be6ee227d8a44fb9418174/stratify/data_stratify/.3cfd963b74881b9b1c81b4e4a8fcce333a9461195e98d122e6c796123d7e9c79/analysis/gatemeclass/.fc5c9200756e411c384046349c9244572ee0e54d0d52a2f1a5e4e8150b10e341/metrics/flow_metrics/.72beba84ce0b45807ad6742268c337109feffbd7fc47d1b6f872e8fd919ab232/data_import.flow_metrics.json.gz	51294	190215	31587	1001265
