dataset	model	stratification	crossvalidation	run_id	population_id	population_name	population	tp	fp	fn	tn	tpr	fpr	fnr	tnr
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	num-5	run0	6	CD4+ T Cell (Central Memory)	CD4+ T Cell (Central Memory)	9642	104345	189516	2082285	0.048413822191425905	0.04771955017538404	0.9515861778085741	0.952280449824616
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	drop-train	num-5	run0	23	Plasmacytoid Dendritic Cell	Plasmacytoid Dendritic Cell	1511	112357	29486	2242434	0.048746652901893735	0.047714213278375876	0.9512533470981063	0.9522857867216241
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-1	run0	8	CD4+ T Cell (Effector Memory)	CD4+ T Cell (Effector Memory)	1449	103573	32252	2263218	0.04299575680246877	0.0437609404463681	0.9570042431975312	0.9562390595536319
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-1	run0	6	CD4+ T Cell (Central Memory)	CD4+ T Cell (Central Memory)	8395	96377	188828	2106892	0.04256602931706748	0.04374272955322296	0.9574339706829326	0.956257270446777
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-1	run0	11	CD4- CD8- T Cell	CD4- CD8- T Cell	7301	97647	159528	2136016	0.04376337447326304	0.04371608429740744	0.9562366255267369	0.9562839157025925
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-1	run0	2	B Cell (Memory)	B Cell (Memory)	1755	102840	37446	2258451	0.044769266090150764	0.043552446521839115	0.95523073390984925	0.9564475534781609
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-1	run0	23	Plasmacytoid Dendritic Cell	Plasmacytoid Dendritic Cell	1333	103168	29750	2266241	0.04288517839333398	0.043541659544637505	0.957114821606666	0.9564583404553625
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-2	run0	1	B Cell (CD27-)	B Cell (CD27-)	4561	94043	105410	2147547	0.04147457056860445	0.04195370250581061	0.9585254294313955	0.9580462974941893
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-2	run0	9	CD4+ T Cell (Naive)	CD4+ T Cell (Naive)	8547	89928	197913	2055173	0.04139784946236559	0.04192250155120901	0.9586021505376344	0.958077498448791
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-2	run0	5	CD4+ CD8+ T Cell	CD4+ CD8+ T Cell	7558	90809	173931	2079263	0.041644397181096374	0.041846076996523617	0.9583556028189036	0.9581539230034763
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-2	run0	21	NK Cell (CD56+ CD16+)	NK Cell (CD56+ CD16+)	8327	89913	192862	2060459	0.04138894273543782	0.041812765419192585	0.9586110572645622	0.9581872345808075
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-2	run0	10	CD4+ T Cell (Treg)	CD4+ T Cell (Treg)	2258	96041	51579	2201683	0.04194141575496406	0.04179831868405431	0.958058584245036	0.9582016813159457
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-3	run0	2	B Cell (Memory)	B Cell (Memory)	1986	119107	37103	2244864	0.050807132441351786	0.050384289824198354	0.9491928675586482	0.9496157101758016
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-3	run0	19	Monocyte (CD14+ CD16-)	Monocyte (CD14+ CD16-)	34195	86495	645289	1637081	0.05032495246392851	0.0501834557919117	0.9496750475360715	0.9498165442080883
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-3	run0	13	CD8+ T Cell (EMRA)	CD8+ T Cell (EMRA)	1994	118339	38519	2244208	0.04921876928393355	0.05008958551935686	0.9507812307160665	0.9499104144806432
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-3	run0	20	Monocyte (CD14- CD16+)	Monocyte (CD14- CD16+)	1302	119035	24976	2257747	0.049547149706979224	0.05008242236772241	0.9504528502930207	0.9499175776322776
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-3	run0	10	CD4+ T Cell (Treg)	CD4+ T Cell (Treg)	2770	117615	51472	2231203	0.0510674385162789	0.050074122388367254	0.9489325614837211	0.9499258776116327
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-4	run0	14	CD8+ T Cell (Effector Memory)	CD8+ T Cell (Effector Memory)	373	114092	6923	2269610	0.05112390350877193	0.04786336547101945	0.9488760964912281	0.9521366345289806
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-4	run0	13	CD8+ T Cell (EMRA)	CD8+ T Cell (EMRA)	1787	112565	35343	2241303	0.04812819822246162	0.047821288194580154	0.9518718017775384	0.9521787118054198
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-4	run0	18	Monocyte (CD14+ CD16+)	Monocyte (CD14+ CD16+)	4699	109535	95487	2181277	0.04690276086479149	0.04781492326738292	0.9530972391352085	0.9521850767326171
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-4	run0	22	NK Cell (CD56+ CD16-)	NK Cell (CD56+ CD16-)	3301	110659	67472	2209566	0.04664208101959787	0.04769321940760056	0.9533579189804021	0.9523067805923995
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-4	run0	12	CD8+ T Cell (Central Memory)	CD8+ T Cell (Central Memory)	1484	112635	27462	2249417	0.051267878117874664	0.047685233009264825	0.9487321218821253	0.9523147669907351
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-5	run0	1	B Cell (CD27-)	B Cell (CD27-)	5079	104002	105455	2171252	0.04594966254727052	0.045710061382157774	0.9540503374527295	0.9542899386178423
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-5	run0	19	Monocyte (CD14+ CD16-)	Monocyte (CD14+ CD16-)	30498	78261	641992	1635037	0.04535086023583994	0.04567856846853262	0.9546491397641601	0.9543214315314674
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-5	run0	5	CD4+ CD8+ T Cell	CD4+ CD8+ T Cell	8376	100441	177871	2099100	0.0449725364703861	0.04566452728091906	0.9550274635296139	0.9543354727190809
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-5	run0	11	CD4- CD8- T Cell	CD4- CD8- T Cell	7577	101385	156887	2119939	0.046070872652981806	0.04564169837448297	0.9539291273470182	0.954358301625517
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	num-5	run0	21	NK Cell (CD56+ CD16+)	NK Cell (CD56+ CD16+)	9431	99254	199329	2077774	0.04517627898064763	0.04559151283309172	0.9548237210193523	0.9544084871669083
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-1	run0	3	CD3+	CD3+	143400	16648	4712	3151101	0.9681862374419359	0.005255466894630856	0.03181376255806417	0.9947445331053691
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-1	run0	4	CD4	CD4	1496466	3216	581	1815598	0.9996119026323155	0.0017681852020052628	3.880973676845149e-4	0.9982318147979947
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-1	run0	5	CD8	CD8	329006	1672	16010	2969173	0.9535963549516544	5.628028389229327e-4	0.046403645048345585	0.999437197161077
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-1	run0	1	CD14 monocytes	CD14 monocytes	915210	296	188	2400167	0.9997946248517039	1.233095448669694e-4	2.0537514829615096e-4	0.999876690455133
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-1	run0	2	CD19	CD19	409736	211	552	2905362	0.9986546035955232	7.26190668759656e-5	0.0013453964044768552	0.999927380933124
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-2	run0	5	CD8	CD8	356508	13851	7916	3112239	0.9782780497442539	0.004430774545838412	0.021721950255746053	0.9955692254541616
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-2	run0	3	CD3+	CD3+	165768	13671	19019	3292056	0.8970760930152013	0.004135550213311625	0.10292390698479871	0.9958644497866884
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-2	run0	4	CD4	CD4	1674736	5234	6089	1804455	0.996377374206119	0.0028922096559132536	0.003622625793880981	0.9971077903440867
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-2	run0	1	CD14 monocytes	CD14 monocytes	850227	729	84	2639474	0.9999012126151491	2.7611513205613356e-4	9.878738485095453e-5	0.9997238848679438
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-2	run0	2	CD19	CD19	409551	239	616	3080108	0.9984981726955118	7.758866127744699e-5	0.001501827304488172	0.9999224113387225
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-3	run0	5	CD8	CD8	333985	24428	1130	3030521	0.9966280232159109	0.007996205501302967	0.003371976784089044	0.992003794498697
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-3	run0	4	CD4	CD4	1568499	3226	1286	1817053	0.999180779533503	0.0017722557915572283	8.192204664970044e-4	0.9982277442084427
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-3	run0	3	CD3+	CD3+	149769	2293	27641	3210361	0.8441970576630404	7.137401039763385e-4	0.1558029423369596	0.9992862598960237
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-3	run0	2	CD19	CD19	405958	474	373	2983259	0.9990820291831044	1.5886139946168107e-4	9.179708168955851e-4	0.9998411386005384
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-3	run0	1	CD14 monocytes	CD14 monocytes	901246	186	177	2488455	0.9998036437943119	7.473958678652325e-5	1.9635620568811757e-4	0.9999252604132135
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-4	run0	5	CD8	CD8	339980	10418	3774	3069631	0.9890212186621828	0.0033824137213401477	0.01097878133781716	0.9966175862786598
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-4	run0	4	CD4	CD4	1628322	3527	860	1791094	0.999472127730358	0.0019653174681450846	5.278722696420658e-4	0.9980346825318549
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-4	run0	3	CD3+	CD3+	155772	4546	13943	3249542	0.9178446218660696	0.0013970120045923773	0.08215537813393041	0.9986029879954076
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-4	run0	2	CD19	CD19	389545	399	324	3033535	0.9991689516222115	1.3151241918907925e-4	8.310483777884366e-4	0.9998684875808109
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-4	run0	1	CD14 monocytes	CD14 monocytes	891087	207	196	2532313	0.9997800922939178	8.173676812029125e-5	2.1990770608213103e-4	0.9999182632318797
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-5	run0	5	CD8	CD8	348413	11108	5340	3132018	0.9849047216560708	0.003534061313482183	0.01509527834392924	0.9964659386865178
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-5	run0	3	CD3+	CD3+	167697	7067	14888	3307227	0.9184598953911877	0.0021322791520607407	0.08154010460881234	0.9978677208479393
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-5	run0	4	CD4	CD4	1656174	3406	2042	1835257	0.9987685560867824	0.0018524329907111852	0.0012314439132175784	0.9981475670092889
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-5	run0	2	CD19	CD19	418834	711	460	3076874	0.9989029177617614	2.3102530068219075e-4	0.0010970822382385629	0.9997689746993178
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	num-5	run0	1	CD14 monocytes	CD14 monocytes	882980	489	51	2613359	0.9999422443832663	1.870805035334878e-4	5.775561673372735e-5	0.9998129194964666
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-1	run0	3	CD3+	CD3+	143400	16648	4712	3151101	0.9681862374419359	0.005255466894630856	0.03181376255806417	0.9947445331053691
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-1	run0	4	CD4	CD4	1496466	3216	581	1815598	0.9996119026323155	0.0017681852020052628	3.880973676845149e-4	0.9982318147979947
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-1	run0	5	CD8	CD8	329006	1672	16010	2969173	0.9535963549516544	5.628028389229327e-4	0.046403645048345585	0.999437197161077
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-1	run0	1	CD14 monocytes	CD14 monocytes	915210	296	188	2400167	0.9997946248517039	1.233095448669694e-4	2.0537514829615096e-4	0.999876690455133
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-1	run0	2	CD19	CD19	409736	211	552	2905362	0.9986546035955232	7.26190668759656e-5	0.0013453964044768552	0.999927380933124
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-2	run0	5	CD8	CD8	356508	13851	7916	3112239	0.9782780497442539	0.004430774545838412	0.021721950255746053	0.9955692254541616
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-2	run0	3	CD3+	CD3+	165768	13671	19019	3292056	0.8970760930152013	0.004135550213311625	0.10292390698479871	0.9958644497866884
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-2	run0	4	CD4	CD4	1674736	5234	6089	1804455	0.996377374206119	0.0028922096559132536	0.003622625793880981	0.9971077903440867
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-2	run0	1	CD14 monocytes	CD14 monocytes	850227	729	84	2639474	0.9999012126151491	2.7611513205613356e-4	9.878738485095453e-5	0.9997238848679438
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-2	run0	2	CD19	CD19	409551	239	616	3080108	0.9984981726955118	7.758866127744699e-5	0.001501827304488172	0.9999224113387225
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-3	run0	5	CD8	CD8	333985	24428	1130	3030521	0.9966280232159109	0.007996205501302967	0.003371976784089044	0.992003794498697
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-3	run0	4	CD4	CD4	1568499	3226	1286	1817053	0.999180779533503	0.0017722557915572283	8.192204664970044e-4	0.9982277442084427
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-3	run0	3	CD3+	CD3+	149769	2293	27641	3210361	0.8441970576630404	7.137401039763385e-4	0.1558029423369596	0.9992862598960237
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-3	run0	2	CD19	CD19	405958	474	373	2983259	0.9990820291831044	1.5886139946168107e-4	9.179708168955851e-4	0.9998411386005384
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-3	run0	1	CD14 monocytes	CD14 monocytes	901246	186	177	2488455	0.9998036437943119	7.473958678652325e-5	1.9635620568811757e-4	0.9999252604132135
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-4	run0	5	CD8	CD8	339980	10418	3774	3069631	0.9890212186621828	0.0033824137213401477	0.01097878133781716	0.9966175862786598
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-4	run0	4	CD4	CD4	1628322	3527	860	1791094	0.999472127730358	0.0019653174681450846	5.278722696420658e-4	0.9980346825318549
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-4	run0	3	CD3+	CD3+	155772	4546	13943	3249542	0.9178446218660696	0.0013970120045923773	0.08215537813393041	0.9986029879954076
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-4	run0	2	CD19	CD19	389545	399	324	3033535	0.9991689516222115	1.3151241918907925e-4	8.310483777884366e-4	0.9998684875808109
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-4	run0	1	CD14 monocytes	CD14 monocytes	891087	207	196	2532313	0.9997800922939178	8.173676812029125e-5	2.1990770608213103e-4	0.9999182632318797
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-5	run0	5	CD8	CD8	348413	11108	5340	3132018	0.9849047216560708	0.003534061313482183	0.01509527834392924	0.9964659386865178
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-5	run0	3	CD3+	CD3+	167697	7067	14888	3307227	0.9184598953911877	0.0021322791520607407	0.08154010460881234	0.9978677208479393
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-5	run0	4	CD4	CD4	1656174	3406	2042	1835257	0.9987685560867824	0.0018524329907111852	0.0012314439132175784	0.9981475670092889
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-5	run0	2	CD19	CD19	418834	711	460	3076874	0.9989029177617614	2.3102530068219075e-4	0.0010970822382385629	0.9997689746993178
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	num-5	run0	1	CD14 monocytes	CD14 monocytes	882980	489	51	2613359	0.9999422443832663	1.870805035334878e-4	5.775561673372735e-5	0.9998129194964666
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	unfiltered	num-1	run0	3	CD3+	CD3+	143400	16648	4712	3151101	0.9681862374419359	0.005255466894630856	0.03181376255806417	0.9947445331053691
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	unfiltered	num-1	run0	4	CD4	CD4	1496466	3216	581	1815598	0.9996119026323155	0.0017681852020052628	3.880973676845149e-4	0.9982318147979947
dataset_name-FR-FCM-Z2KP-covid_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	unfiltered	num-1	run0	5	CD8	CD8	329006	1672	16010	2969173	0.9535963549516544	5.628028389229327e-4	0.046403645048345585	0.999437197161077
